公司全称,城市,岗位,薪资,发布时间
嘉联支付有限公司,深圳,Java开发工程师,15k-30k,2018-03-21
智互联（深圳）科技有限公司,南京,java开发工程师,10k-20k,2018-03-21
深圳市雁联技术服务有限公司,天津,Java开发工程师,7k-14k,2018-03-20
红上金融信息服务（上海）有限公司,北京,java开发工程师,18k-22k,2018-03-20
北京中科大洋科技发展股份有限公司,武汉,java研发工程师,8k-10k,2018-03-21
浙江电融数据技术有限公司,杭州,JAVA开发工程师,10k-20k,2018-03-19
北京思特奇信息技术股份有限公司,南京,JAVA开发工程师,6k-10k,2018-03-19
信雅达系统工程股份有限公司,北京,Java,8k-16k,2018-03-18
北京尚德在线教育科技有限公司,武汉,java开发工程师,10k-15k,2018-03-16
乾寓（北京）信息技术有限公司,武汉,Java开发,12k-17k,2018-03-16
山西天帷智能城市规划设计有限公司,太原,Java,6k-12k,2018-03-13
广东瑞亚传媒发展有限公司,广州,JAVA开发工程师,10k-20k,2018-03-13
上海舟恩信息技术有限公司,上海,java开发工程师,9k-18k,2018-03-13
杭州空岛科技有限公司,杭州,JAVA,18k-30k,2018-03-12
思凯思特（北京）科技有限公司,北京,Java开发工程师,15k-30k,2018-03-08
汇金智融（北京）科技有限公司,深圳,Java开发工程师,10k-15k,2018-03-07
南京途牛科技有限公司,南京,java工程师,12k-22k,2018-03-06
郑州点读电子科技有限公司,杭州,java开发工程师,10k-20k,2018-03-06
深圳市泰久信息系统有限公司,深圳,Java开发工程师,15k-20k,2018-03-02
南京途牛科技有限公司,南京,java工程师,12k-22k,2018-03-06
京东金融,北京,Java研发工程师,15k-30k,2018-03-01
再惠（上海）网络科技有限公司,上海,JAVA开发工程师,15k-30k,2018-02-28
资鼎（上海）互联网金融信息服务有限公司,上海,Java开发工程师,12k-20k,2018-02-27
成都博智维讯信息技术有限公司,成都,Java开发工程师,10k-15k,2018-02-26
广州玖维信息科技有限公司,广州,Java开发工程师,4k-6k,2018-03-21
北京寻宝天行网络技术有限公司,北京,高级Java,22k-35k,2018-03-21
深圳市金证科技股份有限公司,成都,Java开发工程师,8k-15k,2018-03-21
北京闲徕互娱网络科技有限公司,北京,Java高级,20k-40k,2018-03-21
肇庆市华盈体育文化发展有限公司,广州,Java开发工程师,5k-10k,2018-03-21
北京车通达科技有限公司,北京,高级JAVA,18k-25k,2018-03-21
北京氢球网络科技有限公司,北京,java开发工程师,10k-20k,2018-03-21
上海艾融软件股份有限公司,上海,Java,10k-15k,2018-03-21
北京逸彩互动科技有限公司,北京,Java开发工程师,10k-15k,2018-03-21
上海西信信息科技有限公司,乌鲁木齐,Java工程师,6k-12k,2018-03-20
成都博智维讯信息技术有限公司,成都,Java开发工程师,10k-15k,2018-02-24
深圳市金证科技股份有限公司,杭州,C/Java,10k-18k,2018-03-21
湖南三马云网网络科技有限公司,长沙,JAVA开发工程师,8k-10k,2018-03-19
深圳乐摇摇信息科技有限公司广州分公司,广州,java开发工程师,15k-25k,2018-03-19
优识云创（北京）科技有限公司,北京,java工程师,10k-20k,2018-03-19
上海亨祐信息技术有限公司,上海,Java工程师,18k-35k,2018-03-15
河南中原消费金融股份有限公司,郑州,Java开发工程师,10k-20k,2018-03-14
北京飞渔网络科技有限公司,北京,Java工程师,20k-35k,2018-03-13
上海容易网电子商务股份有限公司,上海,java开发工程师,13k-25k,2018-03-12
上海融道网金融信息服务有限公司,上海,JAVA开发工程师,10k-18k,2018-03-08
深圳市活力天汇科技股份有限公司,北京,JAVA工程师,15k-30k,2018-03-05
众安在线财产保险股份有限公司,上海,Java开发工程师,15k-25k,2018-03-05
新光互联投资管理有限公司,杭州,Java开发工程师,15k-25k,2018-03-03
上海班凯信息技术服务有限公司,北京,JAVA开发工程师,10k-15k,2018-02-27
北京中关村融汇金融信息服务有限公司,北京,Java开发工程师,18k-35k,2018-02-26
怡和祥云（北京）科技有限公司,北京,Java研发工程师,10k-20k,2018-02-23
北京看见未来网络科技有限公司,北京,Java开发工程师,20k-35k,2018-03-21
上海热百赛互联网软件有限公司,上海,Java开发工程师,5k-8k,2018-03-21
上海银河惠理金融信息服务有限公司,上海,Java,20k-25k,2018-03-21
西藏脉道网络科技股份有限公司,杭州,资深JAVA,18k-30k,2018-03-21
杭州安恒信息技术有限公司,杭州,Java开发工程师,15k-20k,2018-03-21
中山银河天下网络科技有限公司,中山,java,8K-12K,2018-03-21
深圳市前海中胜金融服务有限公司,深圳,java开发工程师,14k-18k,2018-03-21
上海艾融软件股份有限公司,厦门,JAVA开发工程师,8k-15k,2018-03-21
迅捷联动（北京）科技有限公司,西安,JAVA开发工程师,10k-12k,2018-03-21
上海安硕信息技术股份有限公司,天津,JAVA（天津）,6k-12k,2018-03-21
海南新浪爱问普惠科技有限公司,深圳,JAVA开发工程师,15k-30k,2018-03-21
成都市道融世纪信息技术服务有限公司,成都,java开发工程师,5k-8k,2018-03-21
杭州比智科技有限公司,杭州,资深Java,20k-30k,2018-03-21
广州探迹科技有限公司,广州,Java开发工程师,10k-20k,2018-03-21
上海艾融软件股份有限公司,上海,Java,12k-18k,2018-03-21
伴我同行（北京）科技有限公司,潍坊,JAVA,4K-7K,2018-03-21
北京智慧流教育科技有限公司,北京,Java开发,10k-20k,2018-03-21
杭州启博科技有限公司,杭州,中级JAVA,10k-20k,2018-03-21
北京百博时代科技有限公司,北京,Java,10k-20k,2018-03-21
深圳市北鼎科技有限公司,深圳,Java开发工程师,9k-15k,2018-03-21
广东掏掏汽配科技股份有限公司,广州,Java开发工程师,15k-20k,2018-03-20
上海常熙信息科技有限公司,上海,JAVA工程师,15k-20k,2018-03-20
通联数据股份公司,南京,java开发工程师,10k-20k,2018-03-19
泛华保险服务销售集团有限公司,广州,JAVA开发工程师,10k-12k,2018-03-19
信雅达系统工程股份有限公司,佛山,Java,7k-14k,2018-03-19
福建合诚信息科技有限公司,上海,Java开发工程师,10k-15k,2018-03-17
杭州健培科技有限公司,杭州,java开发工程师,10K-20K,2018-03-16
浙江每日互动网络科技股份有限公司,杭州,JAVA研发工程师,12k-18k,2018-03-16
上海裸心社企业管理咨询有限公司,上海,Java开发工程师,10k-20k,2018-03-12
道富信息科技浙江有限公司,杭州,Java,10K-18K,2018-03-12
北京五八到家信息技术有限公司,北京,Java工程师,15k-20k,2018-03-12
深圳亿腾信息科技有限公司,深圳,JAVA开发工程师,10k-13k,2018-03-12
行云智网络科技（北京）有限公司,北京,Java工程师,12k-24k,2018-03-05
新光互联投资管理有限公司,南京,Java开发工程师,12k-20k,2018-03-03
微梦创科网络科技（中国）有限公司,北京,Java研发工程师,20k-40k,2018-03-02
深圳市紫川软件有限公司,上海,Java开发,12k-15k,2018-03-02
国安社区（北京）科技有限公司,北京,java工程师,10k-20k,2018-03-01
北京云漾信息科技有限公司,北京,Java研发工程师,15k-25k,2018-02-28
上海趣医网络科技有限公司,西安,Java开发工程师,10k-15k,2018-02-26
思特沃克软件技术（成都）有限公司,武汉,Java开发工程师,10k-16k,2018-02-23
广州同略信息科技有限公司,广州,JAVA开发工程师,5k-8k,2018-03-21
广州昱商信息科技有限公司,广州,Java工程师,10k-15k,2018-03-21
浙江唯卓信息科技有限公司,杭州,JAVA工程师,18k-25k,2018-03-21
上海万留科技有限公司,上海,java工程师,15k-25k,2018-03-21
北京轩辕联科技有限公司,北京,java研发工程师,15k-30k,2018-03-21
超选（北京）科技有限公司,北京,Java,15k-30k,2018-03-21
广州汇电云联互联网科技有限公司,广州,Java,10k-20k,2018-03-21
北京水母科技有限公司,北京,Java开发工程师,15k-23k,2018-03-21
北京国贝知识产权代理有限公司,北京,java工程师,15k-25k,2018-03-21
杭州冒险元素网络技术有限公司,杭州,高级Java,15k-30k,2018-03-21
上海喜泊客信息技术有限公司,杭州,JAVA,15k-20k,2018-03-21
深圳市紫川软件有限公司,深圳,JAVA开发工程师,10k-15k,2018-03-21
福建博思软件股份有限公司,北京,java开发工程师,15k-25k,2018-03-20
上汽时代动力电池系统有限公司,常州,Java开发工程师,5k-10k,2018-03-20
信雅达系统工程股份有限公司,福州,Java开发工程师,7k-14k,2018-03-20
TCL集团财务有限公司,广州,JAVA开发工程师,10k-20k,2018-03-20
广州凯晟信息科技有限公司,广州,java开发工程师,10k-18k,2018-03-20
杭州会搜科技有限公司,杭州,中级java,12k-24k,2018-03-20
北京什格网络科技有限公司,北京,JAVA工程师,15k-20k,2018-03-19
信必优(深圳)信息技术有限公司,深圳,Java开发工程师,10k-13k,2018-03-19
广州碧软信息科技有限公司,成都,java,9k-15k,2018-03-14
恒生电子股份有限公司,杭州,Java,10k-20k,2018-03-14
深圳市机会多数据移动互联有限公司,深圳,Java开发工程师,10k-20k,2018-03-12
深圳市长亮科技股份有限公司,上海,Java开发工程师,10k-16k,2018-03-09
上海中通吉网络技术有限公司,上海,JAVA开发工程师,15k-25k,2018-03-08
赢车网二手车（常州）有限公司,常州,JAVA工程师,6k-10k,2018-02-28
上海缔安科技股份有限公司,上海,Java工程师,10k-20k,2018-02-27
北京东方国信科技股份有限公司,北京,Java开发工程师,10k-20k,2018-02-27
上海班凯信息技术服务有限公司,杭州,JAVA开发工程师,8k-12k,2018-02-27
深圳亿腾信息科技有限公司,深圳,java开发工程师,11k-14k,2018-02-27
上海灿福信息科技发展集团有限公司,上海,java开发,12K-20K,2018-02-26
马上消费金融股份有限公司,北京,JAVA开发工程师,15k-30k,2018-02-26
众安在线财产保险股份有限公司,上海,Java开发工程师,10k-20k,2018-02-23
同程网络科技股份有限公司,苏州,java研发工程师,12k-20k,2018-02-23
深圳市长亮科技股份有限公司,深圳,JAVA开发工程师,10k-13k,2018-03-09
信必优(深圳)信息技术有限公司,广州,Java开发工程师,12k-18k,2018-03-02
上海答派体育文化发展有限公司,上海,java工程师,15k-25k,2018-02-22
广州米美科技有限公司,广州,java开发工程师,10k-12k,2018-03-21
杭州正晖建设工程有限公司,杭州,Java工程师,15k-20k,2018-03-21
新光供应链管理有限公司,杭州,高级Java,20k-30k,2018-03-21
成都昕月互动科技有限公司,成都,Java,10k-20k,2018-03-21
上海敬之网络科技有限公司,上海,Java,17k-22k,2018-03-20
华通科技有限公司,西安,JAVA,10k-15k,2018-03-20
厦门啪啪圈科技有限公司,厦门,java工程师,7k-12k,2018-03-20
广州云移信息科技有限公司,广州,Java开发工程师,10k-20k,2018-03-20
南京维数软件技术有限公司,宜春,Java开发工程师,5k-8k,2018-03-19
信雅达系统工程股份有限公司,济南,java开发工程师,6k-12k,2018-03-18
浙江网新恒天软件有限公司,合肥,Java开发工程师,8k-16k,2018-03-16
网联清算有限公司,北京,Java开发工程师,20k-30k,2018-03-13
浙江网新恒天软件有限公司,合肥,Java开发工程师,7k-10k,2018-03-16
北京善义善美科技有限公司,北京,java开发,15k-30k,2018-03-07
北京康泰医桥网络技术有限公司,北京,Java工程师,10k-15k,2018-03-05
资邦金服网络科技集团有限公司,上海,Java,22k-35k,2018-02-27
上海班凯信息技术服务有限公司,上海,JAVA开发工程师,10k-15k,2018-02-27
成都博智维讯信息技术有限公司,成都,Java开发,10k-15k,2018-02-24
深圳市盈满高电子有限公司,深圳,JAVA开发工程师,15k-25k,2018-03-21
北京秒针信息咨询有限公司,上海,Java开发工程师,10k-20k,2018-03-21
上海汇招信息技术有限公司,广州,高级JAVA,8k-12k,2018-03-21
格罗斯产业链服务（深圳）有限公司,深圳,java工程师,10k-18k,2018-03-21
上海安硕信息技术股份有限公司,厦门,JAVA【厦门】,6k-12k,2018-03-21
上海脉豪商务信息咨询有限公司,上海,高级java,20k-30k,2018-03-21
深圳市鸿翔飞跃科技有限公司,深圳,Java开发工程师,15k-30k,2018-03-21
浙江蜂泰科技有限公司,杭州,Java开发工程师,8k-16k,2018-03-21
中联盛世文化（北京）有限公司,北京,Java工程师,20K-40K,2018-03-20
上海安硕信息技术股份有限公司,苏州,JAVA【苏州】,8k-12k,2018-03-21
北京鲜老虎科技有限公司,北京,Java,15k-25k,2018-03-20
深圳点猫科技有限公司,深圳,Java开发工程师,12k-24k,2018-03-20
宁夏银川鲁林芸皓科技有限公司,银川,JAVA工程师,6k-7k,2018-03-20
上海政凯锐驰网络科技有限公司,上海,Java开发工程师,18k-35k,2018-03-20
北京美月网络科技有限公司,北京,Java工程师,15k-25k,2018-03-20
云智惠（北京）投资管理有限公司,深圳,Java开发工程师,15k-25k,2018-03-20
北京同城翼龙网络科技有限公司,北京,高级Java,20k-30k,2018-03-20
百硕同兴科技（北京）有限公司,北京,Java工程师,10k-15k,2018-03-19
北京畅游天下网络技术有限公司,北京,JAVA开发工程师,10k-20k,2018-03-16
国鼎文化科技产业发展股份有限公司,杭州,Java开发工程师,15k-25k,2018-03-16
通联数据股份公司,上海,java开发工程师,15k-30k,2018-03-15
广州安正软件股份有限公司,广州,java开发工程师,10k-15k,2018-03-13
广州富力地产股份有限公司,广州,Java工程师,12k-17k,2018-03-12
京东金融,杭州,Java开发工程师,15k-30k,2018-03-11
安徽百得思维信息科技有限公司,合肥,java开发工程师,6K-12K,2018-03-09
北京每日优鲜电子商务有限公司,北京,JAVA工程师,20k-40k,2018-02-27
南京苏宁软件技术有限公司,南京,Java开发工程师,10k-20k,2018-02-24
上海金融期货信息技术有限公司,苏州,Java开发工程师,7k-10k,2018-03-21
深圳市速聘通信息技术有限公司,深圳,JAVa开发工程师,13k-18k,2018-03-21
金蝶软件（中国）有限公司,深圳,JAVA开发工程师,10k-15k,2018-03-21
北京尚德在线教育科技有限公司,北京,java开发工程师,20k-40k,2018-03-21
北京嘀嘀无限科技发展有限公司,北京,JAVA,20k-40k,2018-03-21
广州百倍网络科技有限公司,广州,JAVA开发工程师,10k-15k,2018-03-21
北京开科唯识技术有限公司,武汉,Java开发工程师,6k-9k,2018-03-21
上海钜石信息科技有限公司,上海,Java开发,15k-30k,2018-03-21
广州云移信息科技有限公司,深圳,java高级,18k-25k,2018-03-21
深圳市鸿翔飞跃科技有限公司,北京,JAVA开发工程师,15k-30k,2018-03-21
普联技术有限公司,深圳,Java,10k-20k,2018-03-21
深圳亿腾信息科技有限公司,深圳,Java开发工程师,11k-13k,2018-03-20
